_id,name,native_name,birth_day,birth_month,gender,role,status,species,height,hair_color,has_hair,image_profile,image_banner,affiliations,abilities,forms,tags,game_properties
char_magellan,Magellan,マゼラン,9,10,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511956/entertainment_hub/characters/char_char_magellan_profile.png,,,,,,
char_mago,Mago,孫,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512766/entertainment_hub/characters/char_char_mago_profile.png,,,,,,
char_maha,Maha,マハ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511774/entertainment_hub/characters/char_char_maha_profile.png,,,,,,
char_mahito,Mahito,真人,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512741/entertainment_hub/characters/char_char_mahito_profile.png,,,,,,
char_mai_zenin,Mai Zenin,禪院真依,20,1,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512743/entertainment_hub/characters/char_char_mai_zenin_profile.jpg,,,,,,
char_maidy,Maidy,メイディ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511802/entertainment_hub/characters/char_char_maidy_profile.jpg,,,,,,
char_mail_jeevas,Mail Jeevas,マイル・ジーヴァス,1,2,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511681/entertainment_hub/characters/char_char_mail_jeevas_profile.png,,,,,,
char_majhal,Majhal,,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524418/entertainment_hub/characters/char_char_majhal_profile.jpg,,,,,,
char_maji,Maji,マジ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513070/entertainment_hub/characters/char_char_maji_profile.jpg,,,,,,
char_maki,Maki,マキ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511455/entertainment_hub/characters/char_char_maki_profile.jpg,,,,,,
char_maki_zenin,Maki Zenin,禪院真希,20,1,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512757/entertainment_hub/characters/char_char_maki_zenin_profile.png,,,,,,
char_maki_to_mai_no_haha,Maki to Mai no Haha,真希と真依の母,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512864/entertainment_hub/characters/char_char_maki_to_mai_no_haha_profile.jpg,,,,,,
char_makibi,Makibi,マキビ,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511508/entertainment_hub/characters/char_char_makibi_profile.png,,,,,,
char_makinami_senka,Makinami Senka,撰歌巻波,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511524/entertainment_hub/characters/char_char_makinami_senka_profile.jpg,,,,,,
char_makino,Makino,マキノ,23,2,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511739/entertainment_hub/characters/char_char_makino_profile.jpg,,,,,,
char_makoto,Makoto,誠,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523990/entertainment_hub/characters/char_char_makoto_profile.png,,,,,,
char_makoto_tachikawa,Makoto Tachikawa,立川マコト,4,5,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523955/entertainment_hub/characters/char_char_makoto_tachikawa_profile.png,,,,,,
char_makugai,Makugai,マクガイ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512042/entertainment_hub/characters/char_char_makugai_profile.jpg,,,,,,
char_manager,Manager,マネージャー,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512900/entertainment_hub/characters/char_char_manager_profile.png,,,,,,
char_manager_b,Manager B,マネージャーB,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512884/entertainment_hub/characters/char_char_manager_b_profile.png,,,,,,
char_manami_suda,Manami Suda,菅田真奈美,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512770/entertainment_hub/characters/char_char_manami_suda_profile.png,,,,,,
char_manboshi,Manboshi,マンボシ,30,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511927/entertainment_hub/characters/char_char_manboshi_profile.jpg,,,,,,
char_manda,Manda,マンダ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511214/entertainment_hub/characters/char_char_manda_profile.png,,,,,,
char_mani,Mani,マニ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512260/entertainment_hub/characters/char_char_mani_profile.png,,,,,,
char_manjarou,Manjarou,マンジャロウ,9,9,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513087/entertainment_hub/characters/char_char_manjarou_profile.jpg,,,,,,
char_mansherry,Mansherry,マンシェリー,28,1,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511874/entertainment_hub/characters/char_char_mansherry_profile.jpg,,,,,,
char_mao,Mao,まお,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512102/entertainment_hub/characters/char_char_mao_profile.jpg,,,,,,
char_marble_charlotte,Marble Charlotte,マーブル,17,11,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512297/entertainment_hub/characters/char_char_marble_charlotte_profile.png,,,,,,
char_marcel_galliard,Marcel Galliard,マルセル・ガリアード,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512568/entertainment_hub/characters/char_char_marcel_galliard_profile.png,,,,,,
char_marco,Marco,マルコ,5,10,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513050/entertainment_hub/characters/char_char_marco_profile.png,,,,,,
char_marco_bott,Marco Bott,マルコ・ボット,16,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512604/entertainment_hub/characters/char_char_marco_bott_profile.jpg,,,,,,
char_marcoh_tim,Marcoh Tim,ティム・マルコー,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524450/entertainment_hub/characters/char_char_marcoh_tim_profile.png,,,,,,
char_marcus_mars_sei,Marcus Mars Sei,マーカス・マーズ聖,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512501/entertainment_hub/characters/char_char_marcus_mars_sei_profile.png,,,,,,
char_marechiyo_oomaeda,Marechiyo Oomaeda,大前田希千代,5,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523795/entertainment_hub/characters/char_char_marechiyo_oomaeda_profile.jpg,,,,,,
char_mareyo_oomaeda,Mareyo Oomaeda,大前田希代,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523865/entertainment_hub/characters/char_char_mareyo_oomaeda_profile.png,,,,,,
char_maria_fritz,Maria Fritz,マリア・フリッツ,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531084/entertainment_hub/characters/char_char_maria_fritz_profile.png,,,,,,
char_maria_napole,Maria Napole,マリア・ナポレ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512103/entertainment_hub/characters/char_char_maria_napole_profile.jpg,,,,,,
char_maria_ross,Maria Ross,マリア・ロス,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524423/entertainment_hub/characters/char_char_maria_ross_profile.jpg,,,,,,
char_marianne,Marianne,マリアンヌ,29,4,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511930/entertainment_hub/characters/char_char_marianne_profile.jpg,,,,,,
char_marie,Marie,まりあ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512031/entertainment_hub/characters/char_char_marie_profile.jpg,,,,,,
char_marigold_boa,Marigold Boa,ボア・マリーゴールド,5,9,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511837/entertainment_hub/characters/char_char_marigold_boa_profile.png,,,,,,
char_marks_max,Marks Max,マックスマークス,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512383/entertainment_hub/characters/char_char_marks_max_profile.png,,,,,,
char_marlene,Marlene,マレーネ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512617/entertainment_hub/characters/char_char_marlene_profile.png,,,,,,
char_marlo_freudenberg,Marlo Freudenberg,マルロ・フロイデンベルク,28,2,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512615/entertainment_hub/characters/char_char_marlo_freudenberg_profile.png,,,,,,
char_maroi,Maroi,マロイ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512935/entertainment_hub/characters/char_char_maroi_profile.jpg,,,,,,
char_maronke,Maronke,魔ロン毛,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531188/entertainment_hub/characters/char_char_maronke_profile.png,,,,,,
char_martel,Martel,マーテル,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524413/entertainment_hub/characters/char_char_martel_profile.png,,,,,,
char_marui,Marui,マルイ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511594/entertainment_hub/characters/char_char_marui_profile.png,,,,,,
char_marulu_yelvori,Marulu Yelvori,マルル・ヴァル・ヴル・イェルヴリ,,,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531105/entertainment_hub/characters/char_char_marulu_yelvori_profile.png,,,,,,
char_mary_kenwood,Mary Kenwood,メリー・ケンウッド,2,11,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511691/entertainment_hub/characters/char_char_mary_kenwood_profile.png,,,,,,
char_masahiko_kida,Masahiko Kida,樹多正彦,20,10,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511683/entertainment_hub/characters/char_char_masahiko_kida_profile.png,,,,,,
char_masaki_kurosaki,Masaki Kurosaki,黒崎真咲,9,6,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523870/entertainment_hub/characters/char_char_masaki_kurosaki_profile.png,,,,,,
char_masako,Masako,マサコ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512939/entertainment_hub/characters/char_char_masako_profile.png,,,,,,
char_masamichi_yaga,Masamichi Yaga,夜蛾正道,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512732/entertainment_hub/characters/char_char_masamichi_yaga_profile.png,,,,,,
char_mashikaku,Mashikaku,マシカク,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512345/entertainment_hub/characters/char_char_mashikaku_profile.png,,,,,,
char_mashiro_kuna,Mashiro Kuna,久南白,1,4,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523880/entertainment_hub/characters/char_char_mashiro_kuna_profile.png,,,,,,
char_masira,Masira,マシラ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511979/entertainment_hub/characters/char_char_masira_profile.png,,,,,,
char_mask_de_masculine,Mask De Masculine,マスク・ド・マスキュリン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523894/entertainment_hub/characters/char_char_mask_de_masculine_profile.png,,,,,,
char_mason,Mason,メイソン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524443/entertainment_hub/characters/char_char_mason_profile.png,,,,,,
char_matatabi,Matatabi,又旅,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511499/entertainment_hub/characters/char_char_matatabi_profile.jpg,,,,,,
char_matsu_ippon,Matsu Ippon,いっぽんマツ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511883/entertainment_hub/characters/char_char_matsu_ippon_profile.png,,,,,,
char_matsuemon_tennouji,Matsuemon Tennouji,天王寺松右衛門,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531249/entertainment_hub/characters/char_char_matsuemon_tennouji_profile.png,,,,,,
char_matsuge,Matsuge,睫毛,17,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781589479/entertainment_hub/characters/char_char_matsuge_profile.png,,,,,,
char_matsuri,Matsuri,マツリ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511167/entertainment_hub/characters/char_char_matsuri_profile.png,,,,,,
char_may_chang,May Chang,メイ・チャン,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524456/entertainment_hub/characters/char_char_may_chang_profile.jpg,,,,,,
char_maynard,Maynard,メイナード,7,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511738/entertainment_hub/characters/char_char_maynard_profile.png,,,,,,
char_mayuri_kurotsuchi,Mayuri Kurotsuchi,涅マユリ,20,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523843/entertainment_hub/characters/char_char_mayuri_kurotsuchi_profile.png,,,,,,
char_mckinley,McKinley,マッキンリー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511975/entertainment_hub/characters/char_char_mckinley_profile.png,,,,,,
char_mebuki_haruno,Mebuki Haruno,春野メブキ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511276/entertainment_hub/characters/char_char_mebuki_haruno_profile.jpg,,,,,,
char_mechamaru_kinai_onsei,Mechamaru Kinai Onsei,メカ丸機内音声,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512794/entertainment_hub/characters/char_char_mechamaru_kinai_onsei_profile.png,,,,,,
char_megalo,Megalo,メガロ,8,4,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512427/entertainment_hub/characters/char_char_megalo_profile.png,,,,,,
char_megane_no_kyoukan,Megane no Kyoukan,眼鏡の教官,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512670/entertainment_hub/characters/char_char_megane_no_kyoukan_profile.png,,,,,,
char_megumi_fushiguro,Megumi Fushiguro,伏黒恵,22,12,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512726/entertainment_hub/characters/char_char_megumi_fushiguro_profile.png,,,,,,
char_megumi_no_haha,Megumi no Haha,恵の母,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512800/entertainment_hub/characters/char_char_megumi_no_haha_profile.png,,,,,,
char_mei_mei,Mei Mei,冥冥,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512730/entertainment_hub/characters/char_char_mei_mei_profile.jpg,,,,,,
char_mei_terumi,Mei Terumi,照美メイ,21,5,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511557/entertainment_hub/characters/char_char_mei_terumi_profile.png,,,,,,
char_meissner,Meissner,マイスナー,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524517/entertainment_hub/characters/char_char_meissner_profile.png,,,,,,
char_meizu,Meizu,冥頭,6,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511247/entertainment_hub/characters/char_char_meizu_profile.png,,,,,,
char_mekao,Mekao,メカオ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511977/entertainment_hub/characters/char_char_mekao_profile.jpg,,,,,,
char_melvin_voyager,Melvin Voyager,メルビン・ボイジャー,,,,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524495/entertainment_hub/characters/char_char_melvin_voyager_profile.jpg,,,,,,
char_men_s_esthetician_man,Men's Esthetician Man,メンズエステマン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531205/entertainment_hub/characters/char_char_men_s_esthetician_man_profile.jpg,,,,,,
char_meninas_mcallon,Meninas McAllon,ミニーニャ・マカロン,9,3,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523874/entertainment_hub/characters/char_char_meninas_mcallon_profile.png,,,,,,
char_menma,Menma,メンマ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511141/entertainment_hub/characters/char_char_menma_profile.jpg,,,,,,isMale;isHuman;isAlive;isVillain;hasBlondeHair;isKonoha;isNinja;hasNineTails
char_mero,Mero,メロ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512229/entertainment_hub/characters/char_char_mero_profile.jpg,,,,,,
char_merry,Merry,メリー,22,1,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513046/entertainment_hub/characters/char_char_merry_profile.png,,,,,,
char_metal_lee,Metal Lee,メタル・リー,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511544/entertainment_hub/characters/char_char_metal_lee_profile.jpg,,,,,,
